scores,steps,episode
100.0,130597,1137
100.0,130750,1138
100.0,130857,1139
100.0,130914,1140
100.0,131027,1141
100.0,131096,1142
100.0,131185,1143
100.0,131314,1144
100.0,131407,1145
100.0,131494,1146
100.0,131541,1147
100.0,131634,1148
-10.0,131753,1149
100.0,131882,1150
100.0,132011,1151
100.0,132112,1152
100.0,132379,1153
100.0,132486,1154
100.0,132627,1155
100.0,132722,1156
100.0,132851,1157
100.0,132912,1158
100.0,133007,1159
100.0,133089,1160
100.0,133253,1161
100.0,133326,1162
100.0,133427,1163
100.0,133564,1164
100.0,133683,1165
100.0,133790,1166
100.0,133935,1167
100.0,134040,1168
100.0,134119,1169
100.0,134218,1170
100.0,134348,1171
100.0,134396,1172
100.0,134493,1173
100.0,134641,1174
100.0,134734,1175
100.0,134958,1176
100.0,135017,1177
100.0,135064,1178
100.0,135195,1179
100.0,135344,1180
100.0,135463,1181
100.0,135516,1182
100.0,135637,1183
100.0,135772,1184
100.0,135883,1185
100.0,136020,1186
100.0,136022,1187
100.0,136100,1188
100.0,136237,1189
100.0,136378,1190
100.0,136449,1191
100.0,136594,1192
100.0,136761,1193
100.0,136908,1194
100.0,137053,1195
100.0,137224,1196
100.0,137327,1197
100.0,137329,1198
100.0,137493,1199
100.0,137626,1200
100.0,137761,1201
100.0,137819,1202
100.0,138037,1203
100.0,138132,1204
100.0,138179,1205
100.0,138262,1206
100.0,138443,1207
100.0,138578,1208
100.0,138746,1209
100.0,138870,1210
100.0,138987,1211
100.0,139044,1212
100.0,139115,1213
100.0,139291,1214
100.0,139361,1215
100.0,139526,1216
100.0,139679,1217
100.0,139772,1218
100.0,140046,1219
100.0,140157,1220
100.0,140286,1221
100.0,140419,1222
100.0,140530,1223
100.0,140696,1224
100.0,140830,1225
100.0,141003,1226
100.0,141072,1227
100.0,141129,1228
100.0,141254,1229
100.0,141361,1230
100.0,141504,1231
100.0,141599,1232
100.0,141727,1233
100.0,141809,1234
100.0,141934,1235
100.0,142033,1236
100.0,142154,1237
100.0,142263,1238
100.0,142332,1239
100.0,142455,1240
100.0,142566,1241
100.0,142715,1242
100.0,142814,1243
100.0,142949,1244
100.0,143076,1245
100.0,143159,1246
100.0,143216,1247
100.0,143375,1248
100.0,143518,1249
100.0,143639,1250
100.0,143724,1251
100.0,143851,1252
100.0,143948,1253
100.0,144120,1254
100.0,144141,1255
100.0,144267,1256
100.0,144378,1257
100.0,144456,1258
100.0,144638,1259
100.0,144773,1260
100.0,144931,1261
100.0,145054,1262
100.0,145119,1263
100.0,145224,1264
100.0,145329,1265
100.0,145418,1266
100.0,145551,1267
100.0,145698,1268
100.0,145796,1269
100.0,145938,1270
100.0,146029,1271
100.0,146106,1272
100.0,146221,1273
100.0,146297,1274
100.0,146417,1275
100.0,146528,1276
100.0,146633,1277
100.0,146716,1278
100.0,146845,1279
100.0,146970,1280
100.0,147067,1281
100.0,147174,1282
100.0,147206,1283
100.0,147374,1284
100.0,147485,1285
100.0,147588,1286
100.0,147733,1287
100.0,147840,1288
100.0,147989,1289
100.0,148054,1290
100.0,148175,1291
100.0,148304,1292
100.0,148519,1293
100.0,148684,1294
100.0,148831,1295
100.0,148906,1296
100.0,149063,1297
100.0,149204,1298
100.0,149311,1299
100.0,149390,1300
100.0,149466,1301
100.0,149516,1302
100.0,149597,1303
100.0,149738,1304
100.0,149874,1305
100.0,149985,1306
100.0,150056,1307
100.0,150169,1308
100.0,150280,1309
100.0,150308,1310
100.0,150392,1311
100.0,150493,1312
100.0,150554,1313
-10.0,150616,1314
100.0,150700,1315
100.0,150777,1316
100.0,150779,1317
100.0,150811,1318
100.0,150988,1319
100.0,151087,1320
100.0,151220,1321
100.0,151342,1322
100.0,151410,1323
100.0,151489,1324
100.0,151616,1325
100.0,151713,1326
100.0,151848,1327
100.0,151944,1328
100.0,152080,1329
100.0,152171,1330
100.0,152258,1331
100.0,152353,1332
100.0,152510,1333
100.0,152601,1334
100.0,152762,1335
100.0,152917,1336
100.0,153112,1337
100.0,153275,1338
100.0,153416,1339
100.0,153573,1340
100.0,153709,1341
100.0,153813,1342
100.0,153892,1343
100.0,154011,1344
100.0,154096,1345
100.0,154257,1346
100.0,154382,1347
100.0,154468,1348
100.0,154544,1349
100.0,154665,1350
100.0,154712,1351
100.0,154765,1352
100.0,154928,1353
100.0,155016,1354
100.0,155117,1355
100.0,155254,1356
100.0,155343,1357
100.0,155469,1358
100.0,155539,1359
100.0,155634,1360
100.0,155774,1361
100.0,155816,1362
100.0,155909,1363
100.0,155984,1364
100.0,156099,1365
100.0,156236,1366
100.0,156325,1367
100.0,156388,1368
100.0,156467,1369
100.0,156536,1370
100.0,156675,1371
100.0,156732,1372
100.0,156783,1373
100.0,156926,1374
100.0,157041,1375
100.0,157126,1376
100.0,157219,1377
100.0,157334,1378
100.0,157409,1379
100.0,157462,1380
100.0,157521,1381
-10.0,157586,1382
100.0,157687,1383
100.0,157776,1384
100.0,157855,1385
100.0,157946,1386
100.0,157948,1387
100.0,158078,1388
100.0,158184,1389
100.0,158280,1390
100.0,158395,1391
100.0,158432,1392
100.0,158563,1393
100.0,158630,1394
100.0,158661,1395
100.0,158734,1396
100.0,158843,1397
100.0,158924,1398
100.0,158993,1399
100.0,159050,1400
100.0,159133,1401
100.0,159208,1402
100.0,159323,1403
-10.0,159494,1404
100.0,159621,1405
100.0,159740,1406
100.0,159807,1407
100.0,159927,1408
100.0,160024,1409
100.0,160134,1410
100.0,160200,1411
100.0,160375,1412
100.0,160476,1413
100.0,160561,1414
100.0,160630,1415
100.0,160701,1416
-10.0,160749,1417
100.0,160835,1418
100.0,160870,1419
100.0,160921,1420
100.0,160946,1421
100.0,161038,1422
100.0,161162,1423
100.0,161255,1424
100.0,161360,1425
100.0,161429,1426
100.0,161506,1427
100.0,161630,1428
100.0,161710,1429
100.0,161810,1430
100.0,161896,1431
100.0,161977,1432
100.0,162034,1433
100.0,162169,1434
100.0,162292,1435
100.0,162435,1436
100.0,162495,1437
100.0,162579,1438
100.0,162638,1439
100.0,162709,1440
100.0,162798,1441
100.0,162879,1442
100.0,162988,1443
-10.0,163216,1444
100.0,163303,1445
100.0,163447,1446
100.0,163610,1447
100.0,163669,1448
100.0,163770,1449
100.0,163905,1450
100.0,163974,1451
100.0,164101,1452
100.0,164220,1453
100.0,164289,1454
100.0,164366,1455
100.0,164483,1456
100.0,164574,1457
100.0,164687,1458
100.0,164774,1459
100.0,164857,1460
100.0,164885,1461
100.0,165072,1462
100.0,165151,1463
100.0,165260,1464
100.0,165347,1465
100.0,165424,1466
100.0,165519,1467
100.0,165632,1468
100.0,165755,1469
100.0,165866,1470
100.0,165993,1471
100.0,166118,1472
100.0,166275,1473
100.0,166404,1474
100.0,166467,1475
100.0,166547,1476
100.0,166693,1477
100.0,166742,1478
100.0,166811,1479
100.0,166882,1480
100.0,166945,1481
100.0,167024,1482
100.0,167099,1483
100.0,167149,1484
100.0,167225,1485
